datetime,open,high,low,close,volume
2023-09-12 00:08:18+02:00,25166.38,25166.38,25166.38,25166.38,0.0
2023-09-12 00:08:19+02:00,25166.38,25166.38,25166.38,25166.38,0.0
2023-09-12 00:08:20+02:00,25166.38,25166.38,25166.38,25166.38,0.0
2023-09-12 00:08:21+02:00,25166.38,25166.38,25166.38,25166.38,0.0
2023-09-12 00:08:22+02:00,25166.38,25166.38,25166.38,25166.38,0.0
2023-09-12 00:08:23+02:00,25166.38,25166.38,25166.38,25166.38,0.0
2023-09-12 00:08:24+02:00,25166.38,25166.38,25166.38,25166.38,0.0
2023-09-12 00:08:25+02:00,25166.38,25166.38,25166.38,25166.38,0.0
2023-09-12 00:08:26+02:00,25166.38,25166.38,25166.38,25166.38,0.0
2023-09-12 00:08:27+02:00,25166.38,25169.85,25166.38,25169.83,0.30715
2023-09-12 00:08:28+02:00,25169.81,25169.81,25165.45,25165.45,0.006
2023-09-12 00:08:29+02:00,25165.69,25165.69,25163.57,25163.57,0.14769
2023-09-12 00:08:30+02:00,25163.57,25163.57,25163.57,25163.57,0.0
2023-09-12 00:08:31+02:00,25167.07,25167.11,25164.73,25164.73,0.032
2023-09-12 00:08:32+02:00,25164.73,25164.73,25164.73,25164.73,0.0
2023-09-12 00:08:33+02:00,25165.03,25165.03,25160.15,25160.31,0.55605
2023-09-12 00:08:34+02:00,25162.15,25165.07,25162.15,25165.07,0.03274
2023-09-12 00:08:35+02:00,25162.45,25162.45,25161.16,25161.16,0.0044
2023-09-12 00:08:36+02:00,25161.16,25161.16,25161.16,25161.16,0.0
2023-09-12 00:08:37+02:00,25163.23,25163.23,25163.23,25163.23,0.00099
2023-09-12 00:08:38+02:00,25163.23,25163.23,25163.23,25163.23,0.0
2023-09-12 00:08:39+02:00,25163.23,25163.23,25163.23,25163.23,0.0
2023-09-12 00:08:40+02:00,25161.16,25163.24,25161.16,25163.24,0.03403
2023-09-12 00:08:41+02:00,25162.02,25162.02,25162.02,25162.02,0.0037
2023-09-12 00:08:42+02:00,25162.57,25162.57,25162.57,25162.57,0.00288
2023-09-12 00:08:43+02:00,25162.57,25162.57,25162.57,25162.57,0.0
2023-09-12 00:08:44+02:00,25162.57,25162.57,25162.57,25162.57,0.0
2023-09-12 00:08:45+02:00,25162.57,25162.57,25162.57,25162.57,0.0
2023-09-12 00:08:46+02:00,25162.57,25162.57,25162.57,25162.57,0.0
2023-09-12 00:08:47+02:00,25162.15,25162.15,25162.15,25162.15,0.00566
2023-09-12 00:08:48+02:00,25162.15,25162.15,25162.15,25162.15,0.0
2023-09-12 00:08:49+02:00,25162.15,25162.15,25162.15,25162.15,0.0
2023-09-12 00:08:50+02:00,25162.15,25162.15,25162.15,25162.15,0.0
2023-09-12 00:08:51+02:00,25163.23,25163.24,25163.23,25163.24,0.01073
2023-09-12 00:08:52+02:00,25163.24,25163.24,25163.24,25163.24,0.0
2023-09-12 00:08:53+02:00,25163.24,25163.24,25163.24,25163.24,0.0
2023-09-12 00:08:54+02:00,25162.0,25162.0,25162.0,25162.0,0.0032
2023-09-12 00:08:55+02:00,25162.0,25162.0,25162.0,25162.0,0.0
2023-09-12 00:08:56+02:00,25163.24,25163.24,25163.24,25163.24,0.0548
2023-09-12 00:08:57+02:00,25163.24,25163.24,25163.24,25163.24,0.0
2023-09-12 00:08:58+02:00,25163.24,25163.24,25163.24,25163.24,0.0
2023-09-12 00:08:59+02:00,25163.24,25163.24,25163.24,25163.24,0.0
2023-09-12 00:09:00+02:00,25163.24,25163.24,25163.24,25163.24,0.00099
2023-09-12 00:09:01+02:00,25163.24,25163.24,25163.24,25163.24,0.0
2023-09-12 00:09:02+02:00,25163.24,25163.24,25163.24,25163.24,0.0
2023-09-12 00:09:03+02:00,25163.24,25163.24,25163.24,25163.24,0.0
2023-09-12 00:09:04+02:00,25163.24,25163.24,25163.24,25163.24,0.0
2023-09-12 00:09:05+02:00,25162.96,25162.96,25162.96,25162.96,0.03461
2023-09-12 00:09:06+02:00,25162.96,25162.96,25162.96,25162.96,0.0
2023-09-12 00:09:07+02:00,25162.96,25162.96,25162.96,25162.96,0.0
2023-09-12 00:09:08+02:00,25162.96,25162.96,25162.96,25162.96,0.0
2023-09-12 00:09:09+02:00,25162.96,25162.96,25162.96,25162.96,0.0
2023-09-12 00:09:10+02:00,25162.78,25162.78,25161.73,25161.73,0.01466
2023-09-12 00:09:11+02:00,25162.8,25162.87,25162.8,25162.87,0.04201
2023-09-12 00:09:12+02:00,25162.87,25162.87,25162.87,25162.87,0.10935
2023-09-12 00:09:13+02:00,25162.87,25162.87,25161.41,25162.0,0.05039
2023-09-12 00:09:14+02:00,25162.0,25162.0,25162.0,25162.0,0.0
2023-09-12 00:09:15+02:00,25162.0,25162.0,25162.0,25162.0,0.0
2023-09-12 00:09:16+02:00,25161.25,25161.25,25161.23,25161.23,0.00359
2023-09-12 00:09:17+02:00,25162.96,25162.96,25162.96,25162.96,0.07865
2023-09-12 00:09:18+02:00,25162.96,25162.96,25162.96,25162.96,0.0
2023-09-12 00:09:19+02:00,25162.96,25162.96,25162.96,25162.96,0.0
2023-09-12 00:09:20+02:00,25163.21,25163.21,25163.21,25163.21,0.00626
2023-09-12 00:09:21+02:00,25163.21,25163.21,25163.21,25163.21,0.0
2023-09-12 00:09:22+02:00,25163.21,25163.21,25163.21,25163.21,0.0
2023-09-12 00:09:23+02:00,25163.21,25163.21,25163.21,25163.21,0.0
2023-09-12 00:09:24+02:00,25163.21,25163.21,25163.21,25163.21,0.0
2023-09-12 00:09:25+02:00,25163.21,25163.21,25163.21,25163.21,0.0
2023-09-12 00:09:26+02:00,25163.21,25163.21,25163.21,25163.21,0.0
2023-09-12 00:09:27+02:00,25163.21,25163.21,25163.21,25163.21,0.0
2023-09-12 00:09:28+02:00,25164.58,25164.59,25164.58,25164.59,0.03215
2023-09-12 00:09:29+02:00,25164.59,25164.59,25164.59,25164.59,0.0
2023-09-12 00:09:30+02:00,25164.59,25164.59,25164.59,25164.59,0.0
2023-09-12 00:09:31+02:00,25164.59,25164.59,25164.59,25164.59,0.0
2023-09-12 00:09:32+02:00,25164.59,25164.59,25164.59,25164.59,0.0
2023-09-12 00:09:33+02:00,25164.59,25164.59,25164.59,25164.59,0.0
2023-09-12 00:09:34+02:00,25164.59,25164.59,25164.59,25164.59,0.0
2023-09-12 00:09:35+02:00,25164.59,25164.59,25164.59,25164.59,0.0
2023-09-12 00:09:36+02:00,25161.24,25161.24,25158.03,25158.03,0.94971
2023-09-12 00:09:37+02:00,25159.62,25159.92,25159.23,25159.23,0.20791
2023-09-12 00:09:38+02:00,25159.23,25159.23,25159.23,25159.23,0.0
2023-09-12 00:09:39+02:00,25161.23,25162.92,25161.23,25162.92,0.03053
2023-09-12 00:09:40+02:00,25159.23,25159.23,25159.21,25159.21,0.003
2023-09-12 00:09:41+02:00,25159.21,25159.21,25159.21,25159.21,0.0
2023-09-12 00:09:42+02:00,25159.21,25159.21,25159.21,25159.21,0.00281
2023-09-12 00:09:43+02:00,25159.21,25159.21,25159.21,25159.21,0.0
2023-09-12 00:09:44+02:00,25159.21,25159.21,25159.21,25159.21,0.0
2023-09-12 00:09:45+02:00,25159.21,25159.21,25159.21,25159.21,0.0
2023-09-12 00:09:46+02:00,25161.23,25161.45,25161.23,25161.45,0.00628
2023-09-12 00:09:47+02:00,25161.45,25162.92,25161.45,25162.92,0.09842
2023-09-12 00:09:48+02:00,25162.69,25163.23,25162.69,25163.23,0.0844
2023-09-12 00:09:49+02:00,25163.42,25163.44,25163.42,25163.44,0.0446
2023-09-12 00:09:50+02:00,25163.44,25163.44,25163.44,25163.44,0.0
2023-09-12 00:09:51+02:00,25163.44,25163.44,25163.44,25163.44,0.0
2023-09-12 00:09:52+02:00,25163.44,25163.44,25163.44,25163.44,0.0
2023-09-12 00:09:53+02:00,25163.44,25163.44,25163.44,25163.44,0.0
2023-09-12 00:09:54+02:00,25163.44,25163.44,25163.44,25163.44,0.0
2023-09-12 00:09:55+02:00,25163.44,25163.44,25163.44,25163.44,0.0
2023-09-12 00:09:56+02:00,25163.44,25163.44,25163.44,25163.44,0.0
2023-09-12 00:09:57+02:00,25163.44,25163.44,25163.44,25163.44,0.0
2023-09-12 00:09:58+02:00,25163.44,25163.44,25163.44,25163.44,0.0
2023-09-12 00:09:59+02:00,25163.44,25163.44,25163.44,25163.44,0.0
2023-09-12 00:10:00+02:00,25161.35,25161.35,25161.35,25161.35,0.00076
2023-09-12 00:10:01+02:00,25161.35,25163.44,25161.35,25163.43,0.08521
2023-09-12 00:10:02+02:00,25163.43,25163.43,25159.97,25159.97,0.02711
2023-09-12 00:10:03+02:00,25159.97,25159.97,25159.97,25159.97,0.0
2023-09-12 00:10:04+02:00,25163.23,25163.23,25163.23,25163.23,0.00168
2023-09-12 00:10:05+02:00,25163.23,25163.23,25163.23,25163.23,0.0
2023-09-12 00:10:06+02:00,25163.23,25163.23,25163.23,25163.23,0.0
2023-09-12 00:10:07+02:00,25163.23,25163.23,25163.23,25163.23,0.0
2023-09-12 00:10:08+02:00,25163.43,25163.43,25161.23,25161.23,0.0063
2023-09-12 00:10:09+02:00,25161.23,25161.23,25161.23,25161.23,0.0
2023-09-12 00:10:10+02:00,25159.23,25159.23,25158.84,25158.84,0.00283
2023-09-12 00:10:11+02:00,25158.84,25158.84,25158.84,25158.84,0.0
2023-09-12 00:10:12+02:00,25158.84,25158.84,25158.84,25158.84,0.00266
2023-09-12 00:10:13+02:00,25158.84,25158.84,25158.84,25158.84,0.0
2023-09-12 00:10:14+02:00,25158.84,25158.84,25158.84,25158.84,0.0
2023-09-12 00:10:15+02:00,25158.84,25158.84,25158.84,25158.84,0.0
2023-09-12 00:10:16+02:00,25158.84,25158.84,25158.84,25158.84,0.0
2023-09-12 00:10:17+02:00,25158.84,25158.84,25158.84,25158.84,0.0
2023-09-12 00:10:18+02:00,25158.84,25158.84,25158.84,25158.84,0.0
2023-09-12 00:10:19+02:00,25161.23,25165.35,25161.23,25165.35,0.35318
2023-09-12 00:10:20+02:00,25165.35,25165.35,25165.35,25165.35,0.0
2023-09-12 00:10:21+02:00,25165.35,25165.35,25165.35,25165.35,0.0
2023-09-12 00:10:22+02:00,25165.35,25165.35,25165.35,25165.35,0.0
2023-09-12 00:10:23+02:00,25165.35,25165.35,25165.35,25165.35,0.0
2023-09-12 00:10:24+02:00,25165.35,25165.35,25165.35,25165.35,0.0
2023-09-12 00:10:25+02:00,25165.35,25165.35,25165.35,25165.35,0.0
2023-09-12 00:10:26+02:00,25165.35,25165.35,25165.35,25165.35,0.0
2023-09-12 00:10:27+02:00,25165.35,25165.35,25165.35,25165.35,0.0
2023-09-12 00:10:28+02:00,25165.35,25165.35,25165.35,25165.35,0.0
2023-09-12 00:10:29+02:00,25164.35,25164.45,25164.35,25164.45,0.03211
2023-09-12 00:10:30+02:00,25164.45,25164.45,25164.45,25164.45,0.0
2023-09-12 00:10:31+02:00,25164.45,25164.45,25164.45,25164.45,0.0
2023-09-12 00:10:32+02:00,25164.45,25164.45,25164.45,25164.45,0.0
2023-09-12 00:10:33+02:00,25164.45,25164.45,25164.45,25164.45,0.0
2023-09-12 00:10:34+02:00,25162.5,25162.5,25162.49,25162.49,0.02301
2023-09-12 00:10:35+02:00,25162.49,25162.49,25162.49,25162.49,0.0
2023-09-12 00:10:36+02:00,25162.49,25162.49,25162.49,25162.49,0.0
2023-09-12 00:10:37+02:00,25162.49,25162.49,25162.49,25162.49,0.0
2023-09-12 00:10:38+02:00,25160.85,25160.85,25160.85,25160.85,0.0151
2023-09-12 00:10:39+02:00,25160.85,25160.85,25160.85,25160.85,0.0
2023-09-12 00:10:40+02:00,25160.85,25164.38,25160.85,25164.38,0.01646
2023-09-12 00:10:41+02:00,25164.38,25164.38,25164.38,25164.38,0.0
2023-09-12 00:10:42+02:00,25164.38,25164.38,25164.38,25164.38,0.0
2023-09-12 00:10:43+02:00,25160.9,25160.9,25160.9,25160.9,0.00262
2023-09-12 00:10:44+02:00,25160.9,25160.9,25160.9,25160.9,0.0
2023-09-12 00:10:45+02:00,25160.9,25160.9,25160.9,25160.9,0.0
2023-09-12 00:10:46+02:00,25160.9,25160.9,25160.9,25160.9,0.0
2023-09-12 00:10:47+02:00,25160.9,25160.9,25160.9,25160.9,0.0
2023-09-12 00:10:48+02:00,25160.9,25160.9,25160.9,25160.9,0.0
2023-09-12 00:10:49+02:00,25160.9,25160.9,25160.9,25160.9,0.0
2023-09-12 00:10:50+02:00,25160.9,25160.9,25160.9,25160.9,0.0
2023-09-12 00:10:51+02:00,25164.33,25164.42,25164.33,25164.42,0.03328
2023-09-12 00:10:52+02:00,25164.42,25164.42,25164.42,25164.42,0.0
2023-09-12 00:10:53+02:00,25164.42,25164.42,25164.42,25164.42,0.0
2023-09-12 00:10:54+02:00,25164.42,25164.42,25164.42,25164.42,0.0
2023-09-12 00:10:55+02:00,25164.42,25164.42,25164.42,25164.42,0.0
2023-09-12 00:10:56+02:00,25164.42,25164.42,25164.42,25164.42,0.0
2023-09-12 00:10:57+02:00,25161.74,25161.74,25161.65,25161.65,0.0116
2023-09-12 00:10:58+02:00,25161.65,25161.65,25161.65,25161.65,0.0
2023-09-12 00:10:59+02:00,25161.65,25161.65,25161.65,25161.65,0.0
2023-09-12 00:11:00+02:00,25161.65,25161.65,25161.65,25161.65,0.0
2023-09-12 00:11:01+02:00,25162.36,25162.36,25162.35,25162.35,0.05707
2023-09-12 00:11:02+02:00,25162.35,25162.35,25162.35,25162.35,0.0
2023-09-12 00:11:03+02:00,25164.26,25164.26,25164.26,25164.26,0.0004
2023-09-12 00:11:04+02:00,25164.26,25164.26,25164.26,25164.26,0.0
2023-09-12 00:11:05+02:00,25164.26,25164.35,25164.26,25164.35,0.06173
2023-09-12 00:11:06+02:00,25164.35,25164.35,25164.35,25164.35,0.0
2023-09-12 00:11:07+02:00,25164.35,25164.35,25164.35,25164.35,0.0
2023-09-12 00:11:08+02:00,25164.35,25164.35,25164.35,25164.35,0.0
2023-09-12 00:11:09+02:00,25164.35,25164.35,25164.35,25164.35,0.0
2023-09-12 00:11:10+02:00,25162.35,25162.35,25161.87,25161.87,0.00277
2023-09-12 00:11:11+02:00,25161.87,25161.87,25161.87,25161.87,0.0
2023-09-12 00:11:12+02:00,25161.89,25161.89,25161.87,25161.87,0.0026
2023-09-12 00:11:13+02:00,25164.33,25164.33,25164.33,25164.33,0.03444
2023-09-12 00:11:14+02:00,25164.33,25164.33,25164.33,25164.33,0.0
2023-09-12 00:11:15+02:00,25164.33,25164.33,25164.33,25164.33,0.0
2023-09-12 00:11:16+02:00,25164.33,25164.33,25164.33,25164.33,0.0
2023-09-12 00:11:17+02:00,25164.33,25164.33,25164.33,25164.33,0.0
2023-09-12 00:11:18+02:00,25164.33,25164.33,25164.33,25164.33,0.0
2023-09-12 00:11:19+02:00,25160.88,25160.88,25160.81,25160.81,0.19689
2023-09-12 00:11:20+02:00,25160.81,25163.47,25160.36,25163.47,0.25513
2023-09-12 00:11:21+02:00,25160.36,25160.99,25160.35,25160.99,0.06127
2023-09-12 00:11:22+02:00,25159.35,25159.35,25159.33,25159.33,0.04318
2023-09-12 00:11:23+02:00,25159.33,25159.33,25159.33,25159.33,0.0
2023-09-12 00:11:24+02:00,25159.33,25159.33,25159.33,25159.33,0.0
2023-09-12 00:11:25+02:00,25159.33,25159.33,25159.33,25159.33,0.0023
2023-09-12 00:11:26+02:00,25159.33,25159.33,25159.33,25159.33,0.0
2023-09-12 00:11:27+02:00,25161.44,25161.46,25161.44,25161.46,0.03188
2023-09-12 00:11:28+02:00,25161.46,25161.46,25161.46,25161.46,0.00084
2023-09-12 00:11:29+02:00,25161.46,25161.46,25161.46,25161.46,0.03414
2023-09-12 00:11:30+02:00,25161.46,25161.46,25161.46,25161.46,0.0
2023-09-12 00:11:31+02:00,25161.45,25161.49,25161.45,25161.49,0.0908
2023-09-12 00:11:32+02:00,25161.49,25161.49,25161.49,25161.49,0.0
2023-09-12 00:11:33+02:00,25158.4,25158.4,25158.4,25158.4,0.003
2023-09-12 00:11:34+02:00,25158.4,25158.4,25158.4,25158.4,0.0
2023-09-12 00:11:35+02:00,25158.4,25158.4,25158.4,25158.4,0.0
2023-09-12 00:11:36+02:00,25158.4,25158.4,25158.4,25158.4,0.0
2023-09-12 00:11:37+02:00,25158.4,25158.4,25158.4,25158.4,0.0
2023-09-12 00:11:38+02:00,25158.4,25158.4,25158.4,25158.4,0.0
2023-09-12 00:11:39+02:00,25158.4,25158.4,25158.4,25158.4,0.0
2023-09-12 00:11:40+02:00,25161.48,25161.49,25161.48,25161.49,0.01443
2023-09-12 00:11:41+02:00,25158.4,25158.4,25158.4,25158.4,0.00274
2023-09-12 00:11:42+02:00,25158.4,25158.4,25158.4,25158.4,0.0
2023-09-12 00:11:43+02:00,25158.4,25164.94,25158.36,25162.07,0.19957
2023-09-12 00:11:44+02:00,25162.48,25164.92,25162.48,25164.92,0.00448
2023-09-12 00:11:45+02:00,25164.92,25164.92,25164.92,25164.92,0.0
2023-09-12 00:11:46+02:00,25162.35,25162.35,25162.06,25162.06,0.18398
2023-09-12 00:11:47+02:00,25162.06,25162.06,25162.06,25162.06,0.0
2023-09-12 00:11:48+02:00,25162.06,25162.06,25162.06,25162.06,0.0
2023-09-12 00:11:49+02:00,25161.18,25161.18,25161.01,25161.01,0.06731
2023-09-12 00:11:50+02:00,25161.01,25161.01,25161.01,25161.01,0.0
2023-09-12 00:11:51+02:00,25161.01,25161.01,25161.01,25161.01,0.0
2023-09-12 00:11:52+02:00,25161.01,25161.01,25161.01,25161.01,0.0
2023-09-12 00:11:53+02:00,25161.01,25161.01,25161.01,25161.01,0.0
2023-09-12 00:11:54+02:00,25161.01,25161.01,25161.01,25161.01,0.0
2023-09-12 00:11:55+02:00,25161.01,25161.01,25161.01,25161.01,0.0
2023-09-12 00:11:56+02:00,25161.01,25161.01,25161.01,25161.01,0.0
2023-09-12 00:11:57+02:00,25161.0,25161.0,25157.93,25157.93,0.13765
2023-09-12 00:11:58+02:00,25162.29,25162.29,25162.29,25162.29,0.03169
2023-09-12 00:11:59+02:00,25162.29,25162.29,25162.29,25162.29,0.0
2023-09-12 00:12:00+02:00,25162.29,25162.29,25162.29,25162.29,0.0
2023-09-12 00:12:01+02:00,25158.45,25158.45,25158.45,25158.45,0.00063
2023-09-12 00:12:02+02:00,25158.45,25158.45,25158.45,25158.45,0.0
2023-09-12 00:12:03+02:00,25161.94,25161.94,25161.94,25161.94,0.0064
2023-09-12 00:12:04+02:00,25161.94,25161.94,25161.94,25161.94,0.0
2023-09-12 00:12:05+02:00,25161.95,25161.95,25161.95,25161.95,0.01098
2023-09-12 00:12:06+02:00,25161.95,25161.95,25161.95,25161.95,0.0
2023-09-12 00:12:07+02:00,25161.95,25161.95,25161.95,25161.95,0.0
2023-09-12 00:12:08+02:00,25161.95,25161.95,25161.95,25161.95,0.0
2023-09-12 00:12:09+02:00,25161.95,25161.95,25161.95,25161.95,0.0
2023-09-12 00:12:10+02:00,25158.45,25158.45,25158.35,25158.35,0.00272
2023-09-12 00:12:11+02:00,25161.9,25161.9,25161.9,25161.9,0.00392
2023-09-12 00:12:12+02:00,25158.35,25158.35,25158.21,25158.21,0.00255
2023-09-12 00:12:13+02:00,25158.21,25158.21,25158.21,25158.21,0.0
2023-09-12 00:12:14+02:00,25158.21,25158.21,25158.21,25158.21,0.0
2023-09-12 00:12:15+02:00,25158.21,25158.21,25158.21,25158.21,0.0
2023-09-12 00:12:16+02:00,25160.32,25160.34,25160.32,25160.34,0.03833
2023-09-12 00:12:17+02:00,25160.34,25160.34,25160.34,25160.34,0.0
2023-09-12 00:12:18+02:00,25160.34,25160.34,25160.34,25160.34,0.0
2023-09-12 00:12:19+02:00,25160.34,25160.34,25160.34,25160.34,0.0
2023-09-12 00:12:20+02:00,25160.34,25160.34,25160.34,25160.34,0.0
2023-09-12 00:12:21+02:00,25160.34,25160.34,25160.34,25160.34,0.0
2023-09-12 00:12:22+02:00,25160.34,25160.34,25160.34,25160.34,0.0
2023-09-12 00:12:23+02:00,25160.34,25160.34,25160.34,25160.34,0.0
2023-09-12 00:12:24+02:00,25160.34,25160.34,25160.34,25160.34,0.0
2023-09-12 00:12:25+02:00,25160.34,25160.34,25160.34,25160.34,0.0
2023-09-12 00:12:26+02:00,25160.34,25160.34,25160.34,25160.34,0.0
2023-09-12 00:12:27+02:00,25160.34,25161.16,25160.34,25161.16,0.01439
2023-09-12 00:12:28+02:00,25161.16,25161.16,25161.16,25161.16,0.0
